-0.332729,0.780051,0.143441,0.980195,0.023167,-0.032252,-0.194015,1.000000
-0.329604,0.780559,0.143188,0.980464,0.022029,-0.031838,-0.192852,1.000000
-0.326892,0.781104,0.143055,0.980672,0.020950,-0.031373,-0.191988,1.000000
-0.324143,0.781436,0.142927,0.980903,0.019851,-0.030986,-0.190983,1.000000
-0.320686,0.781911,0.142664,0.981198,0.018408,-0.030437,-0.189700,1.000000
-0.316555,0.782609,0.142355,0.981511,0.016640,-0.029617,-0.188366,1.000000
-0.314502,0.782768,0.142206,0.981695,0.015911,-0.029278,-0.187521,1.000000
-0.312712,0.782744,0.141916,0.981918,0.015414,-0.029063,-0.186427,1.000000
-0.310773,0.782813,0.141647,0.982130,0.014788,-0.028619,-0.185427,1.000000
-0.309079,0.782775,0.141333,0.982331,0.014242,-0.028218,-0.184461,1.000000
-0.307825,0.782667,0.141067,0.982521,0.013837,-0.028119,-0.183494,1.000000
-0.305995,0.782643,0.140867,0.982737,0.013149,-0.027839,-0.182429,1.000000
-0.304297,0.782903,0.140905,0.982867,0.012410,-0.027467,-0.181835,1.000000
-0.302463,0.783202,0.140731,0.983054,0.011670,-0.027144,-0.180920,1.000000
-0.300822,0.783305,0.140373,0.983258,0.011094,-0.026820,-0.179893,1.000000
-0.299163,0.783528,0.140194,0.983428,0.010468,-0.026466,-0.179049,1.000000
-0.297538,0.783705,0.139912,0.983627,0.009932,-0.026142,-0.178032,1.000000
-0.295055,0.783801,0.139224,0.983926,0.009007,-0.025619,-0.176502,1.000000
-0.292986,0.784111,0.138948,0.984079,0.008124,-0.025206,-0.175749,1.000000
-0.290641,0.784479,0.138683,0.984244,0.007172,-0.024886,-0.174910,1.000000
-0.288345,0.784947,0.138650,0.984371,0.006268,-0.024489,-0.174285,1.000000
-0.286013,0.785426,0.138770,0.984490,0.005368,-0.024054,-0.173699,1.000000
-0.283744,0.785994,0.138672,0.984632,0.004588,-0.023602,-0.172979,1.000000
-0.280711,0.786414,0.138102,0.984864,0.003579,-0.023002,-0.171759,1.000000
-0.278235,0.786874,0.137702,0.985021,0.002786,-0.022475,-0.170939,1.000000
-0.275605,0.787356,0.137102,0.985204,0.001928,-0.022079,-0.169945,1.000000
-0.273191,0.787648,0.136321,0.985398,0.001086,-0.021611,-0.168884,1.000000
-0.270402,0.788033,0.135790,0.985573,0.000065,-0.021128,-0.167925,1.000000
-0.267689,0.788450,0.135166,0.985739,-0.001065,-0.020558,-0.167019,1.000000
-0.265111,0.788643,0.134398,0.985921,-0.002232,-0.019975,-0.166000,1.000000
-0.263140,0.788765,0.134077,0.986039,-0.003160,-0.019541,-0.165331,1.000000
-0.261020,0.788833,0.133649,0.986177,-0.004210,-0.018944,-0.164558,1.000000
-0.259378,0.788820,0.133307,0.986304,-0.005096,-0.018385,-0.163832,1.000000
-0.258092,0.788747,0.133117,0.986419,-0.005746,-0.017890,-0.163170,1.000000
